[rosmaster.main][INFO] 2020-10-19 21:58:19,070: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2020-10-19 21:58:19,070: Starting ROS Master Node
[rosmaster.master][INFO] 2020-10-19 21:58:19,290: +PARAM [/amcl/laser_sigma_hit] by /amcl
[rosmaster.master][INFO] 2020-10-19 21:58:19,290: +PARAM [/amcl/laser_lambda_short] by /amcl
[rosmaster.master][INFO] 2020-10-19 21:58:19,290: +PARAM [/amcl/laser_likelihood_max_dist] by /amcl
[rosmaster.master][INFO] 2020-10-19 21:58:19,291: +PARAM [/amcl/laser_model_type] by /amcl
[rosmaster.master][INFO] 2020-10-19 21:58:19,291: +PARAM [/amcl/odom_model_type] by /amcl
[rosmaster.master][INFO] 2020-10-19 21:58:19,292: +PARAM [/amcl/odom_alpha1] by /amcl
[rosmaster.master][INFO] 2020-10-19 21:58:19,292: +PARAM [/amcl/odom_alpha2] by /amcl
[rosmaster.master][INFO] 2020-10-19 21:58:19,293: +PARAM [/amcl/odom_alpha3] by /amcl
[rosmaster.master][INFO] 2020-10-19 21:58:19,293: +PARAM [/amcl/odom_alpha4] by /amcl
[rosmaster.master][INFO] 2020-10-19 21:58:19,294: +PARAM [/amcl/odom_alpha5] by /amcl
[rosmaster.master][INFO] 2020-10-19 21:58:19,294: +PARAM [/amcl/odom_frame_id] by /amcl
[rosmaster.master][INFO] 2020-10-19 21:58:19,294: +PARAM [/amcl/base_frame_id] by /amcl
[rosmaster.master][INFO] 2020-10-19 21:58:19,295: +PARAM [/amcl/global_frame_id] by /amcl
[rosmaster.master][INFO] 2020-10-19 21:58:19,295: +PARAM [/amcl/restore_defaults] by /amcl
[rosmaster.master][INFO] 2020-10-19 21:58:41,218: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2020-10-19 21:58:41,219: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2020-10-19 21:58:41,220: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2020-10-19 21:58:41,220: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2020-10-19 21:58:41,221: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2020-10-19 21:58:41,221: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2020-10-19 21:58:41,303: -PUB [/rosout] /amcl http://freight1207:58691/
[rosmaster.master][INFO] 2020-10-19 21:58:41,304: -PUB [/tf] /amcl http://freight1207:58691/
[rosmaster.master][INFO] 2020-10-19 21:58:41,304: -PUB [/amcl_pose] /amcl http://freight1207:58691/
[rosmaster.master][INFO] 2020-10-19 21:58:41,305: -PUB [/particlecloud] /amcl http://freight1207:58691/
[rosmaster.master][INFO] 2020-10-19 21:58:41,305: -PUB [/amcl/parameter_descriptions] /amcl http://freight1207:58691/
[rosmaster.master][INFO] 2020-10-19 21:58:41,306: -PUB [/amcl/parameter_updates] /amcl http://freight1207:58691/
[rosmaster.master][INFO] 2020-10-19 21:58:41,306: -SUB [/tf] /amcl http://freight1207:58691/
[rosmaster.master][INFO] 2020-10-19 21:58:41,307: -SUB [/tf_static] /amcl http://freight1207:58691/
[rosmaster.master][INFO] 2020-10-19 21:58:41,307: -SUB [/base_scan] /amcl http://freight1207:58691/
[rosmaster.master][INFO] 2020-10-19 21:58:41,307: -SUB [/initialpose] /amcl http://freight1207:58691/
[rosmaster.master][INFO] 2020-10-19 21:58:41,308: -SERVICE [/amcl/get_loggers] /amcl rosrpc://freight1207:37490
[rosmaster.master][INFO] 2020-10-19 21:58:41,308: -SERVICE [/amcl/set_logger_level] /amcl rosrpc://freight1207:37490
[rosmaster.master][INFO] 2020-10-19 21:58:41,309: -SERVICE [/global_localization] /amcl rosrpc://freight1207:37490
[rosmaster.master][INFO] 2020-10-19 21:58:41,309: -SERVICE [/request_nomotion_update] /amcl rosrpc://freight1207:37490
[rosmaster.master][INFO] 2020-10-19 21:58:41,310: -SERVICE [/set_map] /amcl rosrpc://freight1207:37490
[rosmaster.master][INFO] 2020-10-19 21:58:41,310: -SERVICE [/amcl/set_parameters] /amcl rosrpc://freight1207:37490
[rosmaster.master][INFO] 2020-10-19 21:58:41,401: publisherUpdate[/rosout] -> http://freight1207:35424/
[rosmaster.master][INFO] 2020-10-19 21:58:41,401: publisherUpdate[/tf] -> http://freight1207:45254/
[rosmaster.master][INFO] 2020-10-19 21:58:41,401: publisherUpdate[/tf] -> http://freight1207:58691/
[rosmaster.threadpool][ERROR] 2020-10-19 21:58:41,403: Traceback (most recent call last):
  File "/opt/ros/indigo/lib/python2.7/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/indigo/lib/python2.7/dist-packages/rosmaster/master_api.py", line 208, in publisher_update_task
    xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1233, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1587, in __request
    verbose=self.__verbose
  File "/usr/lib/python2.7/xmlrpclib.py", line 1273, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1306, in single_request
    return self.parse_response(response)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1482, in parse_response
    return u.close()
  File "/usr/lib/python2.7/xmlrpclib.py", line 794, in close
    raise Fault(**self._stack[0])
Fault: <Fault -1: 'publisherUpdate: unknown method name'>

[rosmaster.master][INFO] 2020-10-19 21:58:41,403: -PUB [/rosout] /map_server http://freight1207:36376/
[rosmaster.master][INFO] 2020-10-19 21:58:41,404: -PUB [/rosout] /map_keepout_server http://freight1207:58358/
[rosmaster.master][INFO] 2020-10-19 21:58:41,404: -PUB [/map_metadata] /map_server http://freight1207:36376/
[rosmaster.master][INFO] 2020-10-19 21:58:41,404: -PUB [/map_metadata] /map_keepout_server http://freight1207:58358/
[rosmaster.master][INFO] 2020-10-19 21:58:41,405: -PUB [/map] /map_server http://freight1207:36376/
[rosmaster.master][INFO] 2020-10-19 21:58:41,405: -PUB [/map_keepout] /map_keepout_server http://freight1207:58358/
[rosmaster.master][INFO] 2020-10-19 21:58:41,406: -SERVICE [/map_server/get_loggers] /map_server rosrpc://freight1207:45158
[rosmaster.master][INFO] 2020-10-19 21:58:41,406: -SERVICE [/map_keepout_server/get_loggers] /map_keepout_server rosrpc://freight1207:38956
[rosmaster.master][INFO] 2020-10-19 21:58:41,407: -SERVICE [/map_server/set_logger_level] /map_server rosrpc://freight1207:45158
[rosmaster.master][INFO] 2020-10-19 21:58:41,407: -SERVICE [/map_keepout_server/set_logger_level] /map_keepout_server rosrpc://freight1207:38956
[rosmaster.master][INFO] 2020-10-19 21:58:41,408: -SERVICE [/static_map] /map_server rosrpc://freight1207:45158
[rosmaster.master][INFO] 2020-10-19 21:58:41,408: -SERVICE [/static_map_keepout] /map_keepout_server rosrpc://freight1207:38956
[rosmaster.master][INFO] 2020-10-19 21:58:41,502: -PUB [/rosout] /move_base http://freight1207:45254/
[rosmaster.master][INFO] 2020-10-19 21:58:41,502: publisherUpdate[/rosout] -> http://freight1207:35424/
[rosmaster.master][INFO] 2020-10-19 21:58:41,503: publisherUpdate[/rosout] -> http://freight1207:35424/
[rosmaster.master][INFO] 2020-10-19 21:58:41,503: -PUB [/cmd_vel] /move_base http://freight1207:45254/
[rosmaster.master][INFO] 2020-10-19 21:58:41,504: publisherUpdate[/rosout] -> http://freight1207:35424/
[rosmaster.master][INFO] 2020-10-19 21:58:41,504: -PUB [/move_base/current_goal] /move_base http://freight1207:45254/
[rosmaster.master][INFO] 2020-10-19 21:58:41,505: -PUB [/move_base/goal] /move_base http://freight1207:45254/
[rosmaster.master][INFO] 2020-10-19 21:58:41,505: -SUB [/tf] /move_base http://freight1207:45254/
[rosmaster.master][INFO] 2020-10-19 21:58:41,506: -SUB [/tf_static] /move_base http://freight1207:45254/
[rosmaster.master][INFO] 2020-10-19 21:58:41,506: -SUB [/move_base_simple/goal] /move_base http://freight1207:45254/
[rosmaster.master][INFO] 2020-10-19 21:58:41,506: -SERVICE [/move_base/get_loggers] /move_base rosrpc://freight1207:43685
[rosmaster.master][INFO] 2020-10-19 21:58:41,507: -SERVICE [/move_base/set_logger_level] /move_base rosrpc://freight1207:43685
[rosmaster.master][INFO] 2020-10-19 21:58:41,544: +PARAM [/move_base/global_costmap/static_map/enabled] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,544: +PARAM [/move_base/global_costmap/static_map/enabled] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,557: +PARAM [/move_base/global_costmap/obstacles/enabled] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,557: +PARAM [/move_base/global_costmap/obstacles/footprint_clearing_enabled] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,558: +PARAM [/move_base/global_costmap/obstacles/max_obstacle_height] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,558: +PARAM [/move_base/global_costmap/obstacles/origin_z] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,559: +PARAM [/move_base/global_costmap/obstacles/z_resolution] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,559: +PARAM [/move_base/global_costmap/obstacles/z_voxels] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,559: +PARAM [/move_base/global_costmap/obstacles/unknown_threshold] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,560: +PARAM [/move_base/global_costmap/obstacles/mark_threshold] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,560: +PARAM [/move_base/global_costmap/obstacles/combination_method] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,561: +PARAM [/move_base/global_costmap/obstacles/enabled] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,561: +PARAM [/move_base/global_costmap/obstacles/footprint_clearing_enabled] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,561: +PARAM [/move_base/global_costmap/obstacles/max_obstacle_height] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,562: +PARAM [/move_base/global_costmap/obstacles/origin_z] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,562: +PARAM [/move_base/global_costmap/obstacles/z_resolution] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,563: +PARAM [/move_base/global_costmap/obstacles/z_voxels] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,563: +PARAM [/move_base/global_costmap/obstacles/unknown_threshold] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,564: +PARAM [/move_base/global_costmap/obstacles/mark_threshold] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,564: +PARAM [/move_base/global_costmap/obstacles/combination_method] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,566: +PARAM [/move_base/global_costmap/inflater/enabled] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,566: +PARAM [/move_base/global_costmap/inflater/cost_scaling_factor] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,567: +PARAM [/move_base/global_costmap/inflater/inflation_radius] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,567: +PARAM [/move_base/global_costmap/inflater/enabled] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,568: +PARAM [/move_base/global_costmap/inflater/cost_scaling_factor] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,568: +PARAM [/move_base/global_costmap/inflater/inflation_radius] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,572: +PARAM [/move_base/global_costmap/robot_radius] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,576: +PARAM [/move_base/global_costmap/transform_tolerance] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,577: +PARAM [/move_base/global_costmap/update_frequency] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,577: +PARAM [/move_base/global_costmap/publish_frequency] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,578: +PARAM [/move_base/global_costmap/width] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,578: +PARAM [/move_base/global_costmap/height] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,579: +PARAM [/move_base/global_costmap/resolution] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,579: +PARAM [/move_base/global_costmap/origin_x] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,580: +PARAM [/move_base/global_costmap/origin_y] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,580: +PARAM [/move_base/global_costmap/footprint] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,581: +PARAM [/move_base/global_costmap/robot_radius] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,581: +PARAM [/move_base/global_costmap/footprint_padding] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,582: +PARAM [/move_base/global_costmap/transform_tolerance] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,582: +PARAM [/move_base/global_costmap/update_frequency] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,583: +PARAM [/move_base/global_costmap/publish_frequency] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,583: +PARAM [/move_base/global_costmap/width] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,584: +PARAM [/move_base/global_costmap/height] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,584: +PARAM [/move_base/global_costmap/resolution] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,584: +PARAM [/move_base/global_costmap/origin_x] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,585: +PARAM [/move_base/global_costmap/origin_y] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,585: +PARAM [/move_base/global_costmap/footprint] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,586: +PARAM [/move_base/global_costmap/robot_radius] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,586: +PARAM [/move_base/global_costmap/footprint_padding] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,648: +PARAM [/move_base/local_costmap/obstacles/enabled] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,648: +PARAM [/move_base/local_costmap/obstacles/footprint_clearing_enabled] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,649: +PARAM [/move_base/local_costmap/obstacles/max_obstacle_height] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,649: +PARAM [/move_base/local_costmap/obstacles/origin_z] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,650: +PARAM [/move_base/local_costmap/obstacles/z_resolution] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,650: +PARAM [/move_base/local_costmap/obstacles/z_voxels] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,650: +PARAM [/move_base/local_costmap/obstacles/unknown_threshold] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,651: +PARAM [/move_base/local_costmap/obstacles/mark_threshold] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,651: +PARAM [/move_base/local_costmap/obstacles/combination_method] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,651: +PARAM [/move_base/local_costmap/obstacles/enabled] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,652: +PARAM [/move_base/local_costmap/obstacles/footprint_clearing_enabled] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,652: +PARAM [/move_base/local_costmap/obstacles/max_obstacle_height] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,653: +PARAM [/move_base/local_costmap/obstacles/origin_z] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,653: +PARAM [/move_base/local_costmap/obstacles/z_resolution] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,653: +PARAM [/move_base/local_costmap/obstacles/z_voxels] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,654: +PARAM [/move_base/local_costmap/obstacles/unknown_threshold] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,654: +PARAM [/move_base/local_costmap/obstacles/mark_threshold] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,655: +PARAM [/move_base/local_costmap/obstacles/combination_method] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,656: +PARAM [/move_base/local_costmap/inflater/enabled] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,657: +PARAM [/move_base/local_costmap/inflater/cost_scaling_factor] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,657: +PARAM [/move_base/local_costmap/inflater/inflation_radius] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,658: +PARAM [/move_base/local_costmap/inflater/enabled] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,658: +PARAM [/move_base/local_costmap/inflater/cost_scaling_factor] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,658: +PARAM [/move_base/local_costmap/inflater/inflation_radius] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,662: +PARAM [/move_base/local_costmap/robot_radius] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,667: +PARAM [/move_base/local_costmap/transform_tolerance] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,667: +PARAM [/move_base/local_costmap/update_frequency] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,667: +PARAM [/move_base/local_costmap/publish_frequency] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,668: +PARAM [/move_base/local_costmap/width] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,668: +PARAM [/move_base/local_costmap/height] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,669: +PARAM [/move_base/local_costmap/resolution] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,669: +PARAM [/move_base/local_costmap/origin_x] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,670: +PARAM [/move_base/local_costmap/origin_y] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,670: +PARAM [/move_base/local_costmap/footprint] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,670: +PARAM [/move_base/local_costmap/robot_radius] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,671: +PARAM [/move_base/local_costmap/footprint_padding] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,672: +PARAM [/move_base/local_costmap/transform_tolerance] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,672: +PARAM [/move_base/local_costmap/update_frequency] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,673: +PARAM [/move_base/local_costmap/publish_frequency] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,673: +PARAM [/move_base/local_costmap/width] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,673: +PARAM [/move_base/local_costmap/height] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,674: +PARAM [/move_base/local_costmap/resolution] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,674: +PARAM [/move_base/local_costmap/origin_x] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,675: +PARAM [/move_base/local_costmap/origin_y] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,675: +PARAM [/move_base/local_costmap/footprint] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,676: +PARAM [/move_base/local_costmap/robot_radius] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,676: +PARAM [/move_base/local_costmap/footprint_padding] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,731: +PARAM [/move_base/TrajectoryPlannerROS/acc_lim_x] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,732: +PARAM [/move_base/TrajectoryPlannerROS/acc_lim_y] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,732: +PARAM [/move_base/TrajectoryPlannerROS/acc_lim_theta] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,733: +PARAM [/move_base/TrajectoryPlannerROS/max_vel_x] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,733: +PARAM [/move_base/TrajectoryPlannerROS/min_vel_x] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,734: +PARAM [/move_base/TrajectoryPlannerROS/max_vel_theta] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,734: +PARAM [/move_base/TrajectoryPlannerROS/min_vel_theta] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,734: +PARAM [/move_base/TrajectoryPlannerROS/min_in_place_vel_theta] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,735: +PARAM [/move_base/TrajectoryPlannerROS/sim_time] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,735: +PARAM [/move_base/TrajectoryPlannerROS/sim_granularity] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,736: +PARAM [/move_base/TrajectoryPlannerROS/angular_sim_granularity] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,736: +PARAM [/move_base/TrajectoryPlannerROS/pdist_scale] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,737: +PARAM [/move_base/TrajectoryPlannerROS/gdist_scale] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,737: +PARAM [/move_base/TrajectoryPlannerROS/occdist_scale] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,737: +PARAM [/move_base/TrajectoryPlannerROS/oscillation_reset_dist] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,738: +PARAM [/move_base/TrajectoryPlannerROS/escape_reset_dist] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,738: +PARAM [/move_base/TrajectoryPlannerROS/escape_reset_theta] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,739: +PARAM [/move_base/TrajectoryPlannerROS/vx_samples] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,739: +PARAM [/move_base/TrajectoryPlannerROS/vtheta_samples] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,740: +PARAM [/move_base/TrajectoryPlannerROS/heading_lookahead] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,740: +PARAM [/move_base/TrajectoryPlannerROS/holonomic_robot] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,741: +PARAM [/move_base/TrajectoryPlannerROS/escape_vel] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,741: +PARAM [/move_base/TrajectoryPlannerROS/dwa] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,741: +PARAM [/move_base/TrajectoryPlannerROS/heading_scoring] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,742: +PARAM [/move_base/TrajectoryPlannerROS/heading_scoring_timestep] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,742: +PARAM [/move_base/TrajectoryPlannerROS/simple_attractor] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,743: +PARAM [/move_base/TrajectoryPlannerROS/y_vels] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,743: +PARAM [/move_base/TrajectoryPlannerROS/restore_defaults] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,744: +PARAM [/move_base/TrajectoryPlannerROS/acc_lim_x] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,744: +PARAM [/move_base/TrajectoryPlannerROS/acc_lim_y] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,745: +PARAM [/move_base/TrajectoryPlannerROS/acc_lim_theta] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,745: +PARAM [/move_base/TrajectoryPlannerROS/max_vel_x] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,745: +PARAM [/move_base/TrajectoryPlannerROS/min_vel_x] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,746: +PARAM [/move_base/TrajectoryPlannerROS/max_vel_theta] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,746: +PARAM [/move_base/TrajectoryPlannerROS/min_vel_theta] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,747: +PARAM [/move_base/TrajectoryPlannerROS/min_in_place_vel_theta] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,747: +PARAM [/move_base/TrajectoryPlannerROS/sim_time] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,748: +PARAM [/move_base/TrajectoryPlannerROS/sim_granularity] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,748: +PARAM [/move_base/TrajectoryPlannerROS/angular_sim_granularity] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,748: +PARAM [/move_base/TrajectoryPlannerROS/pdist_scale] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,749: +PARAM [/move_base/TrajectoryPlannerROS/gdist_scale] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,749: +PARAM [/move_base/TrajectoryPlannerROS/occdist_scale] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,750: +PARAM [/move_base/TrajectoryPlannerROS/oscillation_reset_dist] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,750: +PARAM [/move_base/TrajectoryPlannerROS/escape_reset_dist] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,751: +PARAM [/move_base/TrajectoryPlannerROS/escape_reset_theta] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,751: +PARAM [/move_base/TrajectoryPlannerROS/vx_samples] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,751: +PARAM [/move_base/TrajectoryPlannerROS/vtheta_samples] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,752: +PARAM [/move_base/TrajectoryPlannerROS/heading_lookahead] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,752: +PARAM [/move_base/TrajectoryPlannerROS/holonomic_robot] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,753: +PARAM [/move_base/TrajectoryPlannerROS/escape_vel] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,753: +PARAM [/move_base/TrajectoryPlannerROS/dwa] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,754: +PARAM [/move_base/TrajectoryPlannerROS/heading_scoring] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,754: +PARAM [/move_base/TrajectoryPlannerROS/heading_scoring_timestep] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,755: +PARAM [/move_base/TrajectoryPlannerROS/simple_attractor] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,755: +PARAM [/move_base/TrajectoryPlannerROS/y_vels] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,755: +PARAM [/move_base/TrajectoryPlannerROS/restore_defaults] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,810: +PARAM [/move_base/base_global_planner] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,810: +PARAM [/move_base/base_local_planner] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,811: +PARAM [/move_base/planner_frequency] by /move_base
[rosmaster.master][INFO] 2020-10-19 21:58:41,811: +PARAM [/move_base/controller_frequency] by /move_base
